CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PCA1,PCA2
1997,Female,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.15,117.95,0,0-12,1,-1.989973533512949,-0.4395338264698109
1998,Male,0,0,0,54,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Credit card (automatic),45.2,2460.55,0,49-72,2,0.2342729414392445,-1.0546083827151194
1999,Female,0,0,0,57,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,1,Electronic check,95.25,5464.65,1,49-72,0,1.9931784537461323,0.108587362979082
2000,Male,0,0,0,24,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Mailed check,89.85,2165.05,1,13-24,3,0.175139977613082,0.8712953455679509
2001,Female,0,1,1,49,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Mailed check,100.45,4941.8,1,49-72,0,1.7388296376603327,0.457469890343164
2002,Male,0,0,0,5,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,47.15,223.15,1,0-12,1,-1.523180375265461,0.2687839950006029
2003,Male,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.2,181.1,1,0-12,3,-1.07124714420321,1.214607941163517
2004,Female,0,0,1,4,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Mailed check,87.1,341.45,1,0-12,3,-0.8665715828068206,1.3425683002524895
2005,Male,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),79.25,5731.85,0,49-72,0,2.113693817617766,-0.6415256246916868
2006,Male,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),75.9,357.75,1,0-12,3,-1.019505967559418,1.0224033858253665
2007,Male,0,1,1,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,85.7,4616.1,0,49-72,0,1.4975567393277924,-0.0211827690332019
2008,Female,0,1,0,47,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,98.75,4533.7,1,25-48,0,1.5454119572892149,0.4731414497624371
2009,Female,0,0,1,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.1,589.25,0,25-48,1,-1.2516148997037049,-1.0965336674026374
2010,Male,0,1,1,13,1,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),61.8,750.1,0,13-24,3,-0.9471435652778324,0.4426179800742043
2011,Female,0,1,1,28,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,49.9,1410.25,0,25-48,1,-0.5989072146554493,-0.2595453852055964
2012,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,86.45,830.85,1,0-12,3,-0.5947976637905619,1.1638893678215154
2013,Male,0,1,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.4,743.5,0,25-48,2,-1.0397363341285046,-1.2658986158289025
2014,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,45.3,1,0-12,1,-1.697677919585973,0.3237672818177302
2015,Male,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,104.1,7040.85,1,49-72,0,2.8296770795822948,0.0519476582338587
2016,Male,0,1,0,52,1,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,75.4,3865.45,0,49-72,0,1.0878843464822725,-0.2475343714771288
2017,Male,0,1,1,62,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,108.15,6825.65,0,49-72,0,2.7163668876495457,0.288066453005358
2018,Female,0,0,0,16,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.25,1340.1,0,13-24,3,-0.3099337112382422,0.996528549638456
2019,Female,1,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.0,371.65,1,0-12,3,-0.9330860437681272,1.1563575011816034
2020,Male,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,95.7,1184.0,0,0-12,3,-0.2956068040492084,1.3485557147348164
2021,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.85,8477.7,0,49-72,0,3.5727005573996915,0.2254339473802558
2022,Male,1,0,0,71,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),105.75,7382.85,0,49-72,0,3.049112478191524,-0.0127225098432827
2023,Female,0,1,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,456.85,0,13-24,1,-1.451431100635821,-0.9185383356051622
2024,Female,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,331.6,0,13-24,1,-1.705057325741977,-0.7070776703035957
2025,Male,0,1,0,67,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),90.6,6056.15,1,49-72,0,2.3227721999103133,-0.2771180641023053
2026,Male,0,0,1,2,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),60.95,134.6,0,0-12,3,-1.3956894684191734,0.7088362164400159
2027,Female,0,1,1,5,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.05,125.5,0,0-12,1,-1.9086459724090965,-0.3106765391367717
2028,Female,0,1,0,15,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,88.15,1390.6,1,13-24,3,-0.2875496705621393,1.0699434916278137
2029,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,1,0-12,1,-2.110291007430635,-0.3366630388443741
2030,Male,0,1,1,41,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),60.3,2511.3,0,25-48,2,0.1925235932023624,-0.3367599668841539
2031,Female,0,0,1,43,1,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,63.95,2737.05,0,25-48,2,0.3639172885200626,-0.2961616297414237
2032,Male,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,74.3,74.3,0,0-12,3,-1.2209536348252088,1.0868142658496436
2033,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.6,70.6,0,0-12,3,-1.2817770780533064,0.9894599954731582
2034,Female,0,1,1,26,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.8,2361.8,1,25-48,3,0.2944317271370049,0.8415594031080171
2035,Male,0,0,0,22,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.35,1730.35,1,13-24,3,-0.1681619609961067,0.6559008094546852
2036,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),90.55,6404.0,0,49-72,0,2.516477106471615,-0.386721827179518
2037,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.45,165.35,0,0-12,1,-1.9411457111372288,-0.508708259728313
2038,Female,1,0,0,28,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),64.45,1867.6,0,25-48,3,-0.2297912858938772,0.1113730272096449
2039,Male,1,0,0,16,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,1043.3,0,13-24,3,-0.6650370139510009,0.5672932327583265
2040,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,128.6,0,0-12,1,-1.9511220834760632,-0.5064019637725637
2041,Female,0,0,0,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.5,7455.45,0,49-72,0,3.1008851498652725,0.1598938761176522
2042,Female,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,24.7,24.7,0,0-12,1,-2.0363165494505164,-0.2182591964945944
2043,Male,0,0,0,3,1,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,77.4,206.15,0,0-12,3,-1.085993172734415,1.115454110059308
2044,Male,1,0,0,21,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),96.8,2030.3,1,13-24,3,0.1784787573723929,1.1321699535835028
2045,Female,0,1,0,69,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.4,5869.4,0,49-72,0,2.230238823375861,-0.4585139014358954
2046,Female,0,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),47.6,3377.8,0,49-72,2,0.9350499210685786,-1.4365082514181342
2047,Female,0,1,1,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.4,1346.2,0,49-72,2,-0.1626065981005994,-2.0751107136482707
2048,Female,0,0,0,48,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.85,4946.05,0,25-48,0,1.771860435919575,0.5716382639000903
2049,Male,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),83.35,4065.0,1,25-48,0,1.1592420355984907,0.080140539025785
2050,Female,0,0,0,2,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,49.4,106.55,1,0-12,1,-1.590398877802396,0.4053772197759183
2051,Male,0,0,0,45,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.45,4964.7,0,25-48,0,1.782270199545916,0.7664867877242424
2052,Male,0,0,0,51,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),81.0,4085.75,0,49-72,0,1.21983094498905,-0.0812367593613458
2053,Female,0,1,0,22,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,79.2,1742.75,1,13-24,3,-0.1669452001738363,0.651616154486103
2054,Male,0,0,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.65,6224.8,0,49-72,0,2.42403764920356,-0.5093497915061891
2055,Male,0,1,1,37,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,92.95,3415.25,0,25-48,0,0.8924752682101355,0.5977916083198881
2056,Male,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.35,6325.25,0,49-72,0,2.490140241091662,-0.3898695651479035
2057,Male,0,1,1,7,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,48.7,340.25,1,0-12,1,-1.4175733113774427,0.2569956524722794
2058,Female,0,0,0,66,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.15,1683.6,0,49-72,2,-0.0400981339844922,-1.858553582065664
2059,Male,0,1,1,51,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),76.4,3966.3,0,49-72,0,1.1105119038909612,-0.1991799060421074
2060,Female,0,1,1,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.55,608.5,0,25-48,1,-1.2779566936054516,-1.086807710940905
2061,Female,0,0,0,34,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,85.35,2896.6,0,25-48,3,0.5482507258759012,0.4857704466753647
2062,Male,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.8,1514.85,0,49-72,2,-0.1414865758452987,-1.813768099679652
2063,Male,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.15,6792.45,0,49-72,0,2.6952295487867097,0.0830740772315147
2064,Male,0,0,0,47,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,0,Mailed check,100.75,4669.2,0,25-48,0,1.617462713913061,0.522171408392945
2065,Female,0,0,0,1,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.6,95.6,1,0-12,3,-0.8708078670526471,1.6472591196386008
2066,Female,0,0,0,49,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.75,2934.3,1,49-72,2,0.4926490011618024,-0.5604785987179951
2067,Female,0,1,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,0,Credit card (automatic),94.1,6302.8,0,49-72,0,2.451655967208483,-0.1915720602941109
2068,Male,0,0,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.35,779.2,0,25-48,2,-1.0231029699067442,-1.3192461063283785
2069,Male,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,283.75,0,13-24,1,-1.7373648951707552,-0.6731572526088497
2070,Female,1,0,0,43,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),108.15,4600.7,1,25-48,0,1.6243963566616968,0.8178455657025745
2071,Male,1,0,0,56,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.05,5594.0,0,49-72,0,2.101666446542812,0.282601229393384
2072,Female,0,0,0,14,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Credit card (automatic),59.1,772.85,0,13-24,3,-0.9609499546233504,0.3461599561867064
2073,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,71.35,71.35,1,0-12,3,-1.2694480017232863,1.009193969198121
2074,Male,0,1,1,16,1,No,DSL,Yes,Yes,No,No,No,No,One year,1,Mailed check,55.85,857.8,0,13-24,3,-0.942274354228678,0.2088104748158431
2075,Male,0,1,1,70,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,106.05,7554.05,0,49-72,0,3.081081266701906,0.0153008335903211
2076,Male,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),84.1,5981.65,0,49-72,0,2.311518964435375,-0.5699680774861491
2077,Female,0,1,1,23,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.3,1702.9,0,13-24,3,-0.2184948584059545,0.5252367302265847
2078,Male,0,0,1,21,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,24.7,467.15,0,13-24,1,-1.4442787639998218,-0.724781964622505
2079,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.15,20.15,1,0-12,1,-2.111112945852636,-0.3379786370927051
2080,Male,0,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),69.75,69.75,1,0-12,3,-1.295750031227329,0.9670948252515332
2081,Female,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.2,2931.0,1,25-48,3,0.6388648233435545,0.7410657668403253
2082,Male,0,1,1,17,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,80.85,1400.85,1,13-24,3,-0.3561820784162331,0.8279325302135918
2083,Female,0,0,0,4,0,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,33.65,137.85,1,0-12,1,-1.789282624424586,-0.059764019040159
2084,Female,0,0,0,36,1,Yes,DSL,No,No,Yes,No,No,No,One year,0,Electronic check,55.8,1941.5,0,25-48,2,-0.1628803362509616,-0.3162924143801667
2085,Female,0,0,0,50,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,0,Credit card (automatic),39.7,1932.75,0,49-72,2,-0.1018417331351212,-1.0863409795457386
2086,Female,0,1,1,48,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),29.5,1423.05,0,25-48,2,-0.4623074977419472,-1.2918147648274805
2087,Female,0,0,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.15,970.85,0,49-72,2,-0.699735638351596,-1.575370764627196
2088,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),79.55,5810.9,0,49-72,0,2.187954110194915,-0.6852132257208642
2089,Male,0,0,1,10,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),24.8,223.9,0,0-12,1,-1.7682564027345953,-0.4435631783526593
2090,Female,0,0,0,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,391.7,0,13-24,1,-1.6172834784217078,-0.7815704130144889
2091,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.95,79.95,1,0-12,3,-1.1280745931390597,1.2354768679110335
2092,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.3,19.3,1,0-12,1,-2.125085899026659,-0.3603438073143303
2093,Male,0,0,0,9,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.05,811.65,0,0-12,3,-0.5008374427717173,1.3893123635754678
2094,Male,0,0,0,2,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Mailed check,90.75,174.75,0,0-12,3,-0.9027771440049028,1.492654138715012
2095,Female,0,1,0,40,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),78.85,3126.85,0,25-48,3,0.6495314333299692,0.1599856422681847
2096,Male,0,1,0,69,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),99.5,6841.45,0,49-72,0,2.743118985373242,-0.1133042951028233
2097,Female,0,1,0,37,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,1,Electronic check,99.2,3754.6,1,25-48,0,1.092959889287323,0.7532739598411103
2098,Male,0,0,1,18,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),80.55,1406.65,0,13-24,3,-0.3362133396258554,0.7951441461763717
2099,Male,1,1,0,11,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.2,834.7,0,0-12,3,-0.832919228611765,0.7110482466997902
2100,Female,0,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),85.2,627.4,1,0-12,3,-0.7208990109353337,1.185904016044928
2101,Female,0,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.25,242.0,1,0-12,3,-1.1101860952904783,1.0578603823136363
2102,Male,0,1,1,55,1,No,DSL,Yes,No,No,No,No,Yes,One year,0,Credit card (automatic),59.45,3157.0,0,49-72,2,0.6918153780266021,-0.7227590547485309
2103,Male,0,1,0,33,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,93.35,3092.0,0,25-48,3,0.7116396652754046,0.715951721651588
2104,Female,0,0,0,46,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.95,2168.9,0,25-48,2,-0.0402263952112256,-0.8554969506272717
2105,Male,0,0,0,34,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.1,980.35,0,25-48,2,-0.9706501923171892,-1.0232209329587962
2106,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.2,65.95,0,0-12,1,-2.05064561318733,-0.3873558319628628
2107,Male,0,1,1,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,21.25,711.9,0,25-48,1,-1.2201687164862922,-1.0448152497597325
2108,Female,0,0,0,33,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Electronic check,59.4,1952.8,0,25-48,3,-0.1707726365356064,-0.1475849063258361
2109,Male,0,1,1,45,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),95.0,4368.85,0,25-48,0,1.3902737589430283,0.4282697269884658
2110,Male,0,0,0,40,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,61.9,2647.1,0,25-48,2,0.2350938131597059,-0.2735430633998636
2111,Female,0,0,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,118.65,8477.6,0,49-72,0,3.5786223871714054,0.297577210107317
2112,Male,0,0,0,1,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,54.35,54.35,1,0-12,1,-1.548907065203735,0.5618905647656206
2113,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),64.45,4528.0,0,49-72,0,1.5677151637454152,-1.0483932838508905
2114,Female,0,1,1,22,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.15,1790.65,0,13-24,3,-0.1375517209650164,0.6753485739934306
2115,Male,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.2,845.6,0,25-48,2,-0.8281225021041457,-1.471759645834531
